Sep08,080627,1014.00,1037.00,1000.00,1002.25,-17.50,"1,697","16,595",-591
Sep08,080612,958.00,963.00,935.00,944.00,-17.00,"2,913","16,891",-92
Sep09,090630,655.75,660.75,625.50,633.75,-22.75,"2,108","12,759",+272
Sep09,090623,689.75,697.50,687.00,693.25,+3.50,"2,216","12,848",+287
Sep09,090629,667.00,671.75,655.25,656.50,-10.75,"1,939","12,487",+319
Sep09,090610,739.75,744.00,720.50,723.25,-17.00,"1,288","10,311",+92
Sep09,090612,727.00,731.25,714.00,726.25,-2.00,"1,270","10,536",+1
Sep09,090604,739.00,775.00,739.00,763.00,+24.00,"1,651","10,579",+7
Sep09,090611,723.25,732.25,723.25,728.25,+5.00,"1,896","10,535",+224
Sep09,090626,673.00,673.75,667.00,667.25,-5.75,"1,453","12,168",-324
Sep09,090619,703.00,706.25,695.25,695.75,-7.00,"1,621","12,065",+147
Sep09,090609,721.75,743.00,721.75,740.25,+20.25,"1,137","10,219",-114
Sep09,090616,717.00,725.25,701.50,706.00,-10.75,"2,237","12,462","+1,037"
Sep09,090605,760.00,764.00,745.00,746.25,-16.75,"1,361","10,469",-110
Sep09,090615,727.25,727.25,714.25,716.75,-9.50,"1,869","11,425",+889
Sep09,090603,794.00,795.25,739.00,739.00,-60.00,"1,349","10,572",-74
Sep09,090622,695.75,695.75,684.75,689.75,-6.00,"2,951","12,561",+496
Sep09,090601,773.75,802.25,773.75,800.25,+24.75,"2,242","10,501",+89
Sep09,090624,693.50,697.25,682.50,686.75,-6.50,"2,327","12,674",-174
Sep09,090625,686.00,686.75,672.75,673.00,-13.75,"1,872","12,492",-182
Sep09,090617,706.25,708.75,698.00,706.75,+0.75,"1,290","11,987",-475
Sep09,090618,707.50,708.75,698.50,702.75,-4.00,"1,884","11,918",-69
Sep09,090608,739.50,740.00,719.75,720.00,-26.25,"1,296","10,333",-136
Sep09,090602,791.75,800.00,786.00,799.00,-1.25,"1,680","10,646",+145
Sep10,100609,500.00,504.75,497.00,498.25,-2.25,"1,306","10,223",+197
Sep10,100604,510.25,512.00,503.50,505.00,-4.75,"1,891","10,528",+416
Sep10,100610,498.25,506.25,497.50,502.00,+3.75,"1,400","10,482",+259
Sep10,100615,533.25,537.00,528.50,533.50,unch,"3,469","12,706",+959
Sep10,100601,515.50,524.25,512.00,514.50,-4.25,513,"9,879",+224
Sep10,100625,536.25,537.25,522.25,523.75,-12.50,"2,619","14,593",+258
Sep10,100608,498.75,504.75,498.75,500.50,+1.75,"1,629","10,026",-359
Sep10,100630,504.25,534.00,504.25,512.25,+7.50,"4,959","16,460","+1,202"
Sep10,100629,513.50,513.50,503.50,504.75,-8.75,"4,573","15,258",+309
Sep10,100624,542.50,545.00,535.00,536.25,-7.00,"2,244","14,335",+145
Sep10,100618,547.50,559.50,547.00,549.75,unch,"2,618","14,089",+175
Sep10,100614,513.25,537.00,513.25,533.50,+21.25,"1,507","11,747",+537
Sep10,100617,543.00,550.00,540.00,549.75,+6.75,"3,636","13,914",+478
Sep10,100616,533.00,551.00,533.00,543.00,+9.50,"4,869","13,436",+730
Sep10,100611,502.00,525.50,497.00,512.25,+10.25,"2,002","11,210",+728
Sep10,100628,521.75,522.75,511.75,513.50,-10.25,"2,983","14,949",+356
Sep10,100602,515.00,519.50,509.25,510.00,-4.50,580,"9,997",+118
Sep10,100623,544.00,552.00,541.50,543.25,-2.25,"3,037","14,190",+24
Sep10,100621,549.00,557.50,544.25,552.25,+2.50,"2,234","13,854",-235
Sep10,100607,506.00,506.25,498.25,498.75,-6.25,"1,000","10,385",-143
Sep10,100603,510.25,517.75,508.25,509.75,-0.25,927,"10,112",+115
Sep10,100622,550.00,550.75,544.25,545.50,-6.75,"2,367","14,166",+312
Sep11,110603,989.25,1006.75,980.00,993.50,+6.25,"4,341","19,176","+1,004"
Sep11,110622,887.25,888.50,832.50,851.50,-33.75,"2,106","23,304",+539
Sep11,110617,881.25,894.00,871.00,881.75,+4.00,"3,835","22,767",+2
Sep11,110623,851.50,854.25,819.75,835.50,-16.00,"1,527","23,296",-8
Sep11,110609,975.00,1001.00,959.00,964.50,-10.75,"5,931","20,524",+902
Sep11,110610,964.50,968.00,943.25,948.75,-15.75,"6,139","22,088","+1,564"
Sep11,110621,879.25,894.25,877.00,885.25,+6.25,"3,084","22,765",+225
Sep11,110624,840.00,846.50,816.50,818.50,-17.00,"4,800","23,696",+400
Sep11,110601,986.00,997.00,971.50,975.25,-12.50,"3,281","18,055",+515
Sep11,110629,839.00,860.25,834.00,849.50,+16.50,"3,288","23,249",-148
Sep11,110630,850.25,853.00,789.50,795.00,-54.50,"3,899","24,220",+971
Sep11,110615,918.00,924.00,888.75,896.00,-22.00,"1,913","22,818",+59
Sep11,110608,950.50,982.50,938.00,975.25,+24.75,"3,644","19,622",-116
Sep11,110620,881.25,895.00,875.00,879.00,-2.75,"3,950","22,540",-227
Sep11,110616,897.00,902.00,875.00,877.75,-18.25,"1,955","22,765",-53
Sep11,110602,979.00,992.50,975.50,987.25,+12.00,"2,938","18,172",+0
Sep11,110628,806.25,837.50,806.00,833.00,+30.25,"4,059","23,397",+23
Sep11,110627,821.00,821.00,800.25,802.75,-15.75,"5,570","23,374",-322
Sep11,110607,963.00,965.25,943.00,950.50,-12.25,"3,597","19,738",+279
Sep11,110606,994.00,1000.00,957.25,962.75,-30.75,"3,522","19,459",+283
Sep11,110613,950.50,955.00,927.25,935.25,-13.50,"4,084","22,548",+460
Sep11,110614,936.00,939.50,911.00,918.00,-17.25,"2,464","22,759",+211
Sep12,120608,757.75,765.00,753.75,760.50,-1.25,"1,265","11,374",+234
Sep12,120629,831.00,850.25,831.00,844.50,+9.75,"4,182","15,636",+399
Sep12,120621,780.00,797.00,766.50,769.75,-14.00,"2,644","16,022",+2
Sep12,120622,767.25,792.25,766.00,778.50,+8.75,"1,586","15,586",-436
Sep12,120619,752.00,769.50,750.00,764.50,+12.25,"1,923","15,372",+179
Sep12,120601,753.50,755.00,740.00,741.00,-12.00,518,"10,708",-76
Sep12,120615,752.00,754.00,740.00,740.50,-14.25,"2,737","14,440",+906
Sep12,120620,764.50,785.00,756.50,783.75,+19.25,"1,639","16,020",+648
Sep12,120613,746.75,753.25,743.25,745.00,-1.50,"1,702","12,957",+420
Sep12,120604,742.00,759.00,739.75,743.50,+2.50,"1,107","10,819",+111
Sep12,120628,835.00,844.50,830.25,834.75,-0.50,"4,905","15,237",-220
Sep12,120614,745.00,756.50,736.00,754.75,+9.75,"2,158","13,534",+577
Sep12,120607,745.00,763.50,742.75,761.75,+19.25,"1,093","11,140",+97
Sep12,120606,732.75,744.75,730.00,742.50,+12.50,707,"11,043",+39
Sep12,120618,740.00,758.50,740.00,752.25,+11.75,"2,657","15,193",+753
Sep12,120627,823.00,850.00,821.25,835.25,+8.75,"2,889","15,457",+92
Sep12,120605,746.50,751.75,728.25,730.00,-13.50,"1,102","11,004",+185
Sep12,120612,762.50,773.00,745.00,746.50,-16.00,"1,644","12,537",+674
Sep12,120625,781.75,822.00,781.75,816.00,+37.50,"3,483","15,717",+131
Sep12,120626,816.00,830.75,810.50,826.50,+10.50,"2,433","15,365",-352
Sep12,120611,758.75,770.75,758.25,762.50,+2.00,"1,317","11,863",+489
Sep13,130612,800.00,800.00,789.25,790.00,-10.00,"2,360","11,563",+148
Sep13,130621,794.00,798.00,791.00,791.50,-2.50,"2,782","15,604",+804
Sep13,130603,805.25,817.50,800.75,812.50,+4.25,"1,471","10,530",+217
Sep13,130617,784.25,790.75,780.50,781.50,-3.75,"3,868","13,155",+817
Sep13,130618,781.00,787.75,779.75,780.25,-1.25,"3,005","13,353",+198
Sep13,130628,782.00,786.50,774.00,775.00,-8.00,"3,423","18,419",+577
Sep13,130626,783.25,787.50,781.00,782.50,+0.25,"3,381","17,187",+774
Sep13,130611,799.25,803.50,795.75,800.00,+1.50,"1,696","11,415",+24
Sep13,130620,794.00,798.75,790.00,794.00,-0.75,"2,797","14,800",+446
Sep13,130625,785.00,792.00,780.50,782.25,-3.00,"3,060","16,413",+130
Sep13,130627,780.50,789.50,780.50,783.00,+0.50,"3,687","17,842",+655
Sep13,130610,805.00,805.25,797.75,798.50,-6.50,"1,582","11,391",+22
Sep13,130607,805.00,812.50,804.25,805.00,unch,"1,432","11,369",+212
Sep13,130619,780.50,799.75,779.25,794.75,+14.50,"2,538","14,354","+1,001"
Sep13,130624,791.00,791.25,784.00,785.25,-6.25,"3,212","16,283",+679
Sep13,130614,795.00,795.00,783.75,785.25,-9.75,"3,432","12,338",+223
Sep13,130613,788.25,799.50,788.00,795.00,+5.00,"2,071","12,115",+552
Sep13,130604,813.00,816.75,808.50,810.25,-2.25,"1,482","10,853",+323
Sep13,130606,803.75,808.00,802.00,805.00,+0.50,"1,722","11,157",+332
Sep13,130605,810.25,811.25,802.00,804.50,-5.75,"1,016","10,825",-28
Sep99,990722,331.00,333.00,325.50,329.00,+0.25,"2,571","12,344",+212
Sep99,990727,334.50,334.50,328.50,332.00,-3.50,"2,571","11,995",-579
Sep99,990702,336.00,336.00,331.25,332.25,-3.25,"2,915","12,234",+298
Sep99,990709,329.50,331.25,327.25,327.75,-2.25,"2,778","12,321",-190
Sep99,990726,337.00,337.00,333.00,335.50,-6.75,"3,598","12,574",+306
Sep99,990708,332.00,333.25,329.75,330.00,-1.00,"2,707","12,511",+536
Sep99,990715,328.00,331.50,328.00,329.00,+3.00,"3,608","12,443",+262
Sep99,990720,327.50,330.00,324.00,324.50,-3.25,"2,277","11,955",-250
Sep99,990721,324.50,329.25,324.00,328.75,+4.25,"2,894","12,132",+177
Sep99,990723,335.00,343.00,332.50,342.25,+13.25,"2,669","12,268",-76
Sep99,990713,324.50,326.25,323.25,323.50,-2.75,"2,537","12,055",+126
Sep99,990728,333.00,335.50,326.75,328.00,-4.00,"2,183","11,815",-180
Sep99,990706,327.00,330.25,326.00,329.25,-3.00,"3,620","11,810",-424
Sep99,990707,329.50,331.25,326.00,331.00,+1.75,"2,678","11,975",+165
Sep99,990712,326.00,330.00,325.00,326.25,-1.50,"2,523","11,929",-392
Sep99,990716,327.00,328.00,324.75,327.75,-1.25,"2,981","12,444",+1
Sep99,990714,324.00,328.00,323.00,326.00,+2.50,"3,027","12,181",+126
Sep99,990701,340.00,340.00,335.50,335.50,-6.25,"5,334","11,936",-89
Sep99,990702,336.00,336.00,331.25,332.25,-3.25,"2,915","12,234",+298
Sep99,990730,325.00,329.00,325.00,327.25,+2.00,"2,907","11,692",+344
Sep99,990729,326.50,328.25,323.50,325.25,-2.75,"3,638","11,348",-467
Sep99,990719,331.00,333.00,327.00,327.75,unch,"1,608","12,205",-239
Sep00,000719,302.00,305.75,302.00,305.50,+2.25,"2,430","10,711",+224
Sep00,000725,301.00,302.25,298.00,300.50,-1.50,"2,018","10,202",-468
Sep00,000718,305.00,306.50,302.50,303.25,-1.25,"1,449","10,487",+356
Sep00,000710,313.00,318.00,312.00,317.50,+1.50,997,"9,804",+92
Sep00,000726,301.00,302.00,298.50,299.75,-0.75,"2,005","10,463",+261
Sep00,000717,306.00,306.75,304.00,304.50,-4.75,"1,416","10,131",-10
Sep00,000707,318.00,319.50,315.50,316.00,-1.25,"2,311","9,712","+9,712"
Sep00,000712,313.00,313.00,308.50,312.00,-3.50,"1,666","10,228",-240
Sep00,000724,305.25,306.50,300.50,302.00,-2.75,"1,686","10,670",-310
Sep00,000703,327.00,327.00,320.50,324.75,-4.25,"4,973","9,387",-184
Sep00,000713,313.00,313.75,311.50,312.50,+0.50,"2,779","10,034",-194
Sep00,000711,318.00,318.50,315.50,315.50,-2.00,"2,748","10,468",+664
Sep00,000706,321.00,321.50,315.50,317.25,-3.50,,,
Sep00,000714,311.50,311.50,307.50,309.25,-3.25,"1,277","10,141",+107
Sep00,000721,305.50,306.25,303.50,304.75,-1.00,"1,911","10,980",+163
Sep00,000731,298.00,298.50,297.00,297.75,-2.00,"2,372","10,028",-32
Sep00,000705,325.00,326.00,319.50,320.75,-4.00,"4,211","9,594",+207
Sep00,000728,300.00,302.75,299.50,299.75,-0.50,907,"10,060",-592
Sep00,000727,300.50,301.50,298.50,300.25,+0.50,"2,121","10,652",+189
Sep00,000720,306.50,307.00,305.50,305.75,+0.25,"3,019","10,817",+106
Sep00,000703,327.00,327.00,320.50,324.75,-4.25,"4,973","9,387",-184
Sep01,010702,315.00,320.50,314.25,319.50,+3.25,"3,642","15,570",+71
Sep01,010709,324.00,325.50,322.25,323.75,-1.25,"2,068","16,559",+339
Sep01,010703,319.00,322.75,317.75,321.25,+1.75,"2,559","15,624",+54
Sep01,010706,325.50,328.50,324.50,325.00,+0.75,"2,149","16,220","+1,089"
Sep01,010717,332.00,335.50,329.00,329.75,+4.00,"1,849","14,432",-766
Sep01,010718,325.00,332.00,325.00,328.00,-1.75,"3,486","13,350","-1,082"
Sep01,010724,326.00,326.25,322.50,325.25,+1.50,"1,577","13,244",-380
Sep01,010725,326.00,330.00,325.00,329.25,+4.00,"1,590","13,256",+12
Sep01,010727,327.50,328.50,324.50,324.50,-3.50,"3,179","12,836",-265
Sep01,010723,320.00,324.00,317.75,323.75,+2.25,"3,055","13,624",+159
Sep01,010720,325.50,325.50,321.00,321.50,-5.75,"1,788","13,465",-98
Sep01,010713,333.00,333.25,330.50,331.25,-4.50,"5,219","16,182",-182
Sep01,010711,328.50,332.00,322.00,323.25,-2.50,"1,838","15,832",-71
Sep01,010731,318.00,322.00,317.00,319.75,+0.25,"1,810","11,956",-318
Sep01,010716,328.00,328.50,323.50,325.75,-5.50,"2,104","15,198",-984
Sep01,010705,321.00,325.00,320.50,324.25,+3.00,"2,400","15,131",-493
Sep01,010719,329.00,331.00,325.50,327.25,-0.75,"2,311","13,563",+213
Sep01,010726,332.00,333.00,327.50,328.00,-1.25,"2,736","13,101",-155
Sep01,010712,324.50,338.00,323.50,335.75,+12.50,"3,852","16,364",+532
Sep01,010730,324.00,324.00,318.00,319.50,-5.00,"1,903","12,274",-562
Sep01,010710,325.50,327.75,324.75,325.75,+2.00,"2,483","15,903",-656
Sep02,020718,375.50,377.00,371.75,372.50,-3.00,"3,233","12,837",+187
Sep02,020705,344.00,353.00,342.00,352.25,+7.75,"3,387","13,416",+184
Sep02,020716,369.00,378.75,368.00,377.50,+14.00,"3,169","13,144",+970
Sep02,020726,381.00,381.75,376.25,377.25,-3.50,"2,490","13,171",-787
Sep02,020724,375.50,383.00,375.50,382.25,+6.50,"2,323","13,036",+49
Sep02,020731,371.00,379.00,371.00,376.25,+7.75,"3,027","12,472",-566
Sep02,020710,345.00,353.50,343.50,353.00,+5.50,"4,192","12,474",-457
Sep02,020701,333.00,340.00,333.00,339.25,+8.50,"6,029","12,091",+987
Sep02,020703,339.00,347.00,338.25,344.50,+3.50,"4,689","13,232",+216
Sep02,020715,358.00,364.00,358.00,363.50,+9.25,"3,252","12,174",-177
Sep02,020717,372.00,377.50,371.50,375.50,-2.00,"4,079","12,650",-494
Sep02,020729,372.00,373.00,368.00,368.25,-9.00,"2,045","12,830",-341
Sep02,020730,368.00,369.75,363.50,368.50,+0.25,"2,307","13,038",+208
Sep02,020703,339.00,347.00,338.25,344.50,+3.50,"4,689","13,232",+216
Sep02,020708,348.00,350.00,344.00,344.00,-8.25,"2,218","13,831",+415
Sep02,020712,356.00,356.50,351.75,354.25,-2.75,"3,890","12,351",-190
Sep02,020723,377.50,383.00,374.25,375.75,-5.00,"3,131","12,987",+442
Sep02,020719,371.00,371.75,363.00,371.50,-1.00,"2,727","13,277",+440
Sep02,020722,375.50,383.25,374.00,380.75,+9.25,"4,215","12,545",-732
Sep02,020711,355.50,359.50,352.00,357.00,+4.00,"2,791","12,541",+67
Sep02,020702,338.00,345.00,338.00,341.00,+1.75,"4,289","13,016",+925
Sep02,020725,380.00,381.00,377.75,380.75,-1.50,"1,895","13,958",+922
Sep02,020709,347.00,352.00,346.50,347.50,+3.50,"2,510","12,931",-900
Sep03,030730,362.50,364.50,356.00,358.25,-7.25,"2,358","9,637",-3
Sep03,030707,334.00,336.00,331.00,331.75,-3.50,"1,111","10,067",+35
Sep03,030731,358.50,367.00,356.25,366.50,+8.25,"2,354","10,123",+486
Sep03,030716,336.00,340.50,336.00,340.00,+3.25,"1,145","9,375",+182
Sep03,030723,350.50,358.75,350.50,357.75,+8.00,"2,288","9,391",-106
Sep03,030701,335.75,336.00,331.00,334.25,-2.50,"2,996","10,303",+755
Sep03,030717,343.00,353.00,343.00,347.75,+7.75,"1,751","9,660",+285
Sep03,030711,332.00,337.50,332.00,336.00,+2.25,"1,770","9,735",-72
Sep03,030708,331.50,332.25,330.50,330.75,-1.00,"1,845","9,805",-262
Sep03,030702,333.00,335.50,331.75,335.25,+1.00,"2,302","10,063",-240
Sep03,030715,336.00,338.00,336.00,336.75,unch,"2,056","9,193",-266
Sep03,030725,356.00,358.50,355.00,355.50,-2.75,"4,565","9,452",+56
Sep03,030729,365.00,368.50,363.50,365.50,+2.50,"2,361","9,640",-88
Sep03,030724,356.00,366.50,356.00,358.25,+0.50,"2,128","9,396",+5
Sep03,030718,348.50,356.00,348.25,353.50,+5.75,"3,234","9,782",+122
Sep03,030703,334.50,336.00,333.50,335.25,unch,"1,227","10,032",-31
Sep03,030728,357.00,364.00,357.00,363.00,+7.50,"1,462","9,728",+276
Sep03,030722,353.50,355.00,349.00,349.75,-4.00,"1,345","9,497",-613
Sep03,030710,335.25,335.25,333.50,333.75,-2.25,"2,433","9,807",-141
Sep03,030721,351.50,359.00,351.50,353.75,+0.25,"2,148","10,110",+328
Sep03,030709,331.00,336.75,331.00,336.00,+5.25,"1,429","9,948",+143
Sep03,030714,335.50,339.00,335.00,336.75,+0.75,"2,069","9,459",-276
Sep04,040722,374.50,375.50,373.50,373.50,-2.00,"2,725","14,425",+536
Sep04,040728,370.00,370.25,361.00,361.00,-9.00,"2,457","13,794",+278
Sep04,040709,389.00,391.00,387.50,387.50,-2.25,"1,576","12,286",+668
Sep04,040715,389.00,390.00,381.00,381.75,-8.25,"2,434","13,640",+298
Sep04,040727,372.00,373.00,369.75,370.00,-2.75,"1,941","13,516",-46
Sep04,040706,385.00,391.50,384.50,390.50,+2.50,"1,834","13,548",+29
Sep04,040726,375.00,375.00,372.00,372.75,-4.25,"1,815","13,562",-688
Sep04,040713,391.00,391.00,385.50,386.75,-4.00,"2,774","13,212",+533
Sep04,040712,385.50,392.00,384.00,390.75,+3.25,"1,895","12,679",+393
Sep04,040721,378.50,379.00,374.00,375.50,-4.00,"2,450","13,889",+159
Sep04,040716,381.00,385.00,381.00,382.25,+0.50,"2,938","14,124",+484
Sep04,040714,386.00,392.50,385.75,390.00,+3.25,"1,596","13,342",+130
Sep04,040723,375.00,379.00,375.00,377.00,+3.50,"1,708","14,250",-175
Sep04,040701,389.00,390.50,385.00,386.75,-1.75,"7,424","13,155",+362
Sep04,040730,355.50,355.75,349.00,349.50,-8.25,"3,361","13,810",-267
Sep04,040702,387.00,389.00,385.50,388.00,+1.25,"2,265","13,519",+364
Sep04,040720,382.00,382.50,377.50,379.50,-2.50,"1,869","13,730",-255
Sep04,040707,391.50,395.50,391.50,393.25,+2.75,"1,380","13,344",-204
Sep04,040719,381.50,384.00,381.25,382.00,-0.25,"1,892","13,985",-139
Sep04,040729,361.50,363.50,357.50,357.75,-3.25,"4,370","14,077",+283
Sep04,040702,387.00,389.00,385.50,388.00,+1.25,"2,265","13,519",+364
Sep04,040708,393.00,393.00,387.50,389.75,-3.50,"1,936","11,618","-1,726"
Sep05,050714,357.00,362.00,355.00,358.25,+4.00,"2,515","12,615",-153
Sep05,050719,360.50,361.00,350.50,352.75,-9.00,"1,701","12,080",-207
Sep05,050708,356.50,356.50,352.50,353.50,-5.25,"1,281","13,093",+52
Sep05,050711,351.00,354.00,350.00,352.75,-0.75,"1,623","13,117",+24
Sep05,050701,349.00,351.00,347.00,350.50,+3.50,"2,533","13,295",-197
Sep05,050727,345.00,347.50,344.50,347.25,+2.00,"2,991","11,304",+281
Sep05,050715,359.50,361.00,355.00,360.50,+2.25,"3,391","12,605",-10
Sep05,050712,350.00,351.25,345.00,349.50,-3.25,"1,276","12,905",-212
Sep05,050707,350.00,360.00,350.00,358.75,+1.50,"1,588","13,041",-22
Sep05,050729,352.50,352.50,348.50,349.25,-2.25,"2,522","10,982",-111
Sep05,050728,348.50,353.00,348.50,351.50,+4.25,"1,668","11,093",-211
Sep05,050722,347.00,349.00,344.50,345.25,+2.00,"2,809","11,304",+124
Sep05,050713,347.50,356.00,347.00,354.25,+4.75,"1,900","12,768",-137
Sep05,050720,349.50,351.00,345.00,347.25,-5.50,"3,998","11,357",-723
Sep05,050721,345.00,345.00,341.25,343.25,-4.00,"3,183","11,180",-177
Sep05,050726,342.75,349.00,342.75,345.25,+5.00,"1,444","11,023",+203
Sep05,050718,359.00,362.50,354.50,361.75,+1.25,"1,785","12,287",-318
Sep05,050706,361.00,362.50,356.25,357.25,-5.00,"1,461","13,063",+3
Sep05,050705,353.00,365.00,352.50,362.25,+11.75,"1,574","13,060",-235
Sep05,050701,349.00,351.00,347.00,350.50,+3.50,"2,533","13,295",-197
Sep05,050725,343.00,343.00,340.00,340.25,-5.00,"2,596","10,820",-484
Sep06,060720,497.00,509.00,496.00,504.25,+8.75,"5,283","21,252",-462
Sep06,060711,529.00,532.00,528.00,531.50,+10.75,"3,415","21,670",+498
Sep06,060714,508.00,510.00,497.00,508.00,+1.75,"5,533","21,584",-901
Sep06,060706,515.00,524.00,512.00,514.50,+1.75,"4,449","19,853",+373
Sep06,060727,476.00,481.00,472.00,478.00,+2.25,"5,572","19,557",-137
Sep06,060703,501.00,512.00,498.00,507.00,+14.00,"4,007","19,324",-360
Sep06,060728,480.00,483.00,477.00,478.00,unch,"5,572","19,557",+0
Sep06,060705,508.00,522.00,506.00,512.75,+5.75,"2,821","19,480",+156
Sep06,060719,495.00,496.00,484.00,495.50,-4.50,"3,817","21,714",-24
Sep06,060703,501.00,512.00,498.00,507.00,+14.00,"4,007","19,324",-360
Sep06,060731,482.00,487.00,480.00,486.00,+8.00,"2,700","18,644",-913
Sep06,060710,520.00,523.00,517.00,520.75,+10.75,"4,564","21,172",+477
Sep06,060721,504.50,512.00,501.00,504.00,-0.25,"5,283","21,252",+0
Sep06,060718,504.00,504.00,493.00,500.00,-2.25,"3,427","21,738",+536
Sep06,060707,511.00,518.00,509.00,510.00,-4.50,"4,892","20,695",+842
Sep06,060712,534.00,535.00,518.00,524.00,-7.50,"4,756","22,314",+644
Sep06,060726,486.00,486.50,471.00,475.75,-10.75,"5,158","19,694",-603
Sep06,060713,515.00,515.00,494.00,506.25,-17.75,"6,791","22,485",+171
Sep06,060717,513.00,514.00,498.50,502.25,-5.75,"4,225","21,202",-382
Sep06,060724,500.00,502.00,495.00,498.25,-5.75,"4,450","20,282",-970
Sep06,060725,501.00,502.50,481.00,486.50,-11.75,"2,907","20,297",+15
Sep07,070730,644.50,644.50,627.00,633.25,-12.25,"3,760","22,384",-385
Sep07,070705,612.00,617.00,608.00,615.00,+12.75,"2,830","21,982",+26
Sep07,070726,650.00,659.00,638.50,646.00,+9.00,"3,285","22,897",-129
Sep07,070720,622.00,629.00,618.00,620.00,+0.50,"3,312","22,357",+400
Sep07,070703,602.00,608.00,595.00,602.25,-2.75,"4,291","21,956",-631
Sep07,070717,618.00,623.00,606.00,607.00,-6.25,"2,534","21,982",-58
Sep07,070725,641.00,641.00,634.00,637.00,-6.25,"3,774","23,026",+371
Sep07,070706,616.00,620.00,613.50,619.25,+4.25,"2,704","21,891",-91
Sep07,070712,631.00,634.00,622.00,632.00,+4.00,"3,111","21,896",+455
Sep07,070713,632.00,632.00,626.00,630.00,-2.00,"3,111","21,896",+0
Sep07,070710,614.00,618.00,609.50,609.75,-0.25,"1,762","21,847",+27
Sep07,070723,623.00,625.00,620.00,621.25,+1.25,"2,657","22,512",+155
Sep07,070718,611.00,627.00,610.00,625.00,+18.00,"3,135","21,842",-140
Sep07,070711,613.00,630.00,613.00,628.00,+18.25,"1,843","21,441",-406
Sep07,070702,627.00,628.00,595.00,605.00,-19.25,"3,523","22,587",+65
Sep07,070703,602.00,608.00,595.00,602.25,-2.75,"4,291","21,956",-631
Sep07,070719,630.00,632.00,612.00,619.50,-5.50,"2,580","21,957",+115
Sep07,070731,631.00,633.00,627.00,627.00,-6.25,"2,827","22,109",-275
Sep07,070716,622.00,624.00,608.00,613.25,-16.75,"2,878","22,014",+0
Sep07,070724,635.00,648.00,632.00,643.25,+22.00,"1,627","22,655",+143
Sep07,070709,615.00,619.00,609.00,610.00,-9.25,"1,786","21,820",-71
Sep07,070727,646.00,648.00,642.00,645.50,-0.50,"3,704","22,769",-128
Sep08,080708,884.00,885.00,867.00,882.00,-2.75,"2,336","15,091",+265
Sep08,080717,896.00,898.50,874.25,880.00,-14.00,"2,007","13,937",-466
Sep08,080721,879.00,885.25,870.00,875.00,-13.00,"1,876","13,129",-186
Sep08,080731,868.25,877.25,864.75,870.50,+0.50,"1,294","11,261",-262
Sep08,080702,934.00,939.00,926.00,935.50,-5.50,"1,797","15,772",-464
Sep08,080701,950.00,951.00,936.00,941.00,-9.50,"2,515","16,236",-498
Sep08,080711,881.75,898.00,879.25,896.50,+14.75,"1,256","14,648",-462
Sep08,080707,913.00,913.00,878.00,884.75,-53.25,"2,306","14,826","-1,105"
Sep08,080723,875.00,877.00,853.50,865.00,-10.00,"1,275","12,686",-282
Sep08,080730,874.00,878.75,864.00,870.00,-3.00,"1,318","11,523",-187
Sep08,080714,885.25,887.00,878.25,879.50,-17.00,"1,165","14,606",-42
Sep08,080722,875.25,879.75,869.00,875.00,unch,"1,230","12,968",-161
Sep08,080725,867.50,894.00,865.00,886.00,+16.25,"1,370","12,678",+0
Sep08,080710,883.00,885.00,871.50,881.75,-1.25,"1,663","15,110",-115
Sep08,080715,881.25,891.25,872.50,874.50,-5.00,688,"14,552",-54
Sep08,080718,880.00,891.00,876.75,888.00,+8.00,"1,914","13,315",-622
Sep08,080724,863.00,871.50,860.00,869.75,+4.75,"1,370","12,678",-8
Sep08,080716,874.00,895.25,861.00,894.00,+20.00,"1,594","14,403",-149
Sep08,080728,900.00,904.50,873.00,876.25,-6.00,"2,148","11,546","-1,132"
Sep08,080729,878.75,878.75,860.50,873.00,-3.50,"1,666","11,710",+164
Sep08,080709,882.00,884.00,872.00,883.00,+1.00,"1,498","15,225",+134
Sep08,080703,936.00,938.00,925.00,938.00,+2.50,"2,900","15,931",+159
Sep08,080703,930.00,938.00,926.00,938.00,+2.50,"2,900","15,931",+159
Sep09,090724,599.75,604.25,590.00,591.50,-8.50,"2,807","10,203",-29
Sep09,090729,600.00,600.25,592.00,598.25,-2.25,952,"9,702",-144
Sep09,090709,605.25,614.00,604.00,607.50,+3.00,"1,574","12,461",-128
Sep09,090723,598.00,609.75,598.00,600.00,+2.00,"2,610","10,232",-275
Sep09,090720,616.00,624.00,608.00,613.25,-3.00,"1,953","10,554",-696
Sep09,090727,592.00,599.00,590.00,597.50,+6.00,"2,182","10,082",-121
Sep09,090731,599.00,611.50,596.00,605.00,+5.50,"1,490","9,436",-268
Sep09,090717,615.00,624.25,612.50,616.25,+1.25,"1,963","11,250",-299
Sep09,090716,619.00,626.75,612.50,615.00,-4.00,"1,694","11,549",-477
Sep09,090730,597.75,608.75,597.75,599.50,+1.25,"1,006","9,704",+2
Sep09,090702,633.50,635.50,618.25,622.50,-11.00,"2,710","12,707",-821
Sep09,090701,636.50,641.75,628.00,633.50,-0.25,"2,400","12,969",+210
Sep09,090722,600.00,601.75,588.00,598.00,-2.25,"1,382","10,507",-272
Sep09,090721,613.00,615.00,600.00,600.25,-13.00,"1,330","10,779",+225
